pk_clientes;pk_localidade;pk_tempo;Valor de Venda;Quantidade
ee11b3d0e1fecae0082bdde4678331181e4488deaf1126330efe3ef3cc0c3ab0;d88ef0b94e3a617b4d370c7b6a1a988a7222edd34543774592394bf8b671cdd2;2882002abbdc61435c17971af9c28861609e1fcb43d9955d76d07e49d8eee325;3843,0;16
0cf14aeb2bbe563e21785579fb2d2fb00649e0a6ff8dedf7141c880a1ce8885f;83387a5fe3d087e096248200e6b8d261c4dbb3831510516f9214a4c8117d1c7e;e368aa193423fffd1c71d824f0a98a3b60c7e6cb6dae7ef704dcf2bbe99a79ce;636,34;1
354fd9fb037c62ddf85b67d58a8b4ace0884a10081cd8aea9f3bec4f7c920f2c;e37e36f26cb7e99fca93b3992d7e7671c03aa28f3313837a8d24f16e82e81fe5;524d8f21669101d4a337e6255d450a409bbb602c15d5844af91396cab876a0f9;3678,28;17
7b1bcd5c20e0c407707d3da18f1f8c8c63b08cb4e99ff57865f7e244fbacd414;8a59324952b91ea518bd7176c9f55b752a90bb8d415ddbccecb024129f4e4864;cf7e8658ee19628a039d4a251ecc663f0b0a024931c2a56ab0381234b18bd993;595,73;8
bec33e5ed5e74900ed1d1a68d590f338fc93616d55b89d1da357345ec99e47b6;0ff90847a41d4fce6657cc5b1aaa1e735865200518ce020faee6a97c48c20568;82f65532abfe0ae1405f15faa031bd97325d99771e725e561fe7c6651844c0b2;18760,38;57
2effe4ed55ffb797864571b36d2827704b132ea3093eb0125dc3369923599668;fa1ec5a8b4ae8445817596898ad18038c097873e7395b7fc1e88b09188de8bb4;e1cf944cad1a20266043ed583e964c11bfaebc0c0a1184fed867e314fcd29ada;710,81;1
001ee4dbac83223be6603209a226cce5d605b122ff2b73ffdfdd679942384790;612b93b17bf738ec2dfc0a8826976ff0e500a19672e1a717c21db41ae1b59f28;88384bf7627206f5563dff48185d2087eae06a507281bf6b6b2ee9a7df818054;639,17;1
28fa8d73e1fefdc3112944d9382c3528e1c3e7eecdb559e095e98716f92aa3ac;e375c04e9580c9d0facf2b280a364d8290115c8d9e5d8ec78cd469f849e5b9a3;30589ecd58ad83ef94ea91386b20a1803827d86e92e60e7c55c1c5443fe7c386;341,27;1
98b003f39b5fe1f392c81c08e9d79cd8fcadaa6ff1763b0f4f4094da1adfa97d;3a948fca5c69d7bdacadfb4351762fcb17b54d2fba4ed8be4d5679446292da36;0fb8a1ff1fd00f9ce535525ddd0843d04cff8191d2c1e220bff0b87d8b9c7753;522,4;4
661ff684fabec278c50fd0c58421996b4f21ae2fd319e02c60571308c09452b7;523d4e018275f0535a915c4c285bef92b859c734fa88b986917adf4e9be16645;0fc393f3895be371cffd291a6ff8b0d955fbbc692304d846d98307f5c076de16;8947,62;85
e02df20f89b328ea96729d279dff6747da684a6df6bc754c56412288bc3db469;72d246e1e07a1b53089978c99d4d145385b136a56ca29a4a6df7c573ce553eb9;46639a7f21ab6166ee1dc5a7663795b7a35d1d0fd6e2abc2d632bf5e48aba088;469,66;11
00c314520b0a9faeb6d0a8e54735773f77b9e040c02964f88672545b38efef1d;eb35490971f7da4ffd095d616fc6250c5045551a8be884bb83bec11b762ee0b0;da4b718aac686ab1470b8613900c5b2d19eaaf5fe4529bcb8129d93ba5c9450a;2234,79;8
5f7b2078d02c3a95d5f568c2859c390cc585fe2104466ebd3f91d525eab1183b;ae66b8db3ddad11109ffbda4cd2e86a2280bb33b1906181d2c0459b58bc3cc28;c116efd5f511ff9772d4aa544d996349dd42b8fce5ffeb42218ebdf171befc4d;901,31;36
9b3c124c0afcc439b7509102532d9e5c20ca038cff738608eafd43d08a45cbc7;7ea66bd4d4c082cd320c3aa45007e69f217fc3929f006feec3412452071f8233;55af1766d0d6d1c06817ab7c579424a0e2de2bd89dfb0ac32ed2b2eaae62488a;448,86;2
883697045ed44a428968a2ac233092c94185176ca27438f19892917c6456e011;8fb51fbe36b1faa16579d4cf65f57dca439c77d2bb3701a0dbd379fda7dbe22b;aa266f4442b4cb2249aa581890bef725e852c35ab7139609190f24ee202a3a87;23641,99;648
fdf62a7b625d58262c43dd3369e536f3b4c4010d4c25b051f49ab2a29db8e248;cbb84fcf1b879811b2baa336a40352eebe7e7931c56a90ddb8cfabdeef6cb1aa;68d52a10eec16c8aba08fee725d9f524781c3a1295f6dd2e02bc4fee7090c397;2926,53;15
d8402568c503436d1f68196244103e8c5814c603d886c9a4abb45682af2edb04;9671d5c07e6430d7cf75c71edb34032b4bf397d58f0bff5df6adacde5c1e26e0;ff50cc759175d8d4d022eb04cfaa7f8b17ef69d053fcff66f13d19d907fc1df9;242,37;1
e0d2d321ec8f964070844049c33a6021faddffce8a3abd49800477a6e490036a;de700d3d47231e76bf9a4d7b75137c870fd9c11dafe9b138cf48802a40e2b00d;78583bcfd69877e24d24f8ace13d143b25d5c71b364d37ad480acee57d14d9ca;3449,6;5
a901e46d85cb8658baeab00b70cd312108262bff59365f9533f8eba96ba1f3c5;dc325d63a6b39e8fdbc0f7e2c1eddc86900628cec456d3f963119d077051b0d6;55af1766d0d6d1c06817ab7c579424a0e2de2bd89dfb0ac32ed2b2eaae62488a;1880,35;13
6383e7e27a8c10f0e78dd937927701d8f63a7d2ee55c798220120f14088f2684;2cdc11e65d240129d219c7100c6240768e9544bb8fa98040a21b2e7a1e32fa1e;03f9a2744cbd1d9db329856f71aa5cd48f7f0b118466595da6c28118d59f14d5;224,64;2
8bba1a152a70cf286eaf38843ecd1b4c253471fc70927a69e6b08a07823b68d3;28ddf430a84e76cb32021c2d57ee57cf6049adfc72d4f7a019bcab0108e9554f;303ecb47912f4d891c83d140a97a2d3120a0735eb5f1ec4fed48ebd527a2793b;2220,36;3
8bba1a152a70cf286eaf38843ecd1b4c253471fc70927a69e6b08a07823b68d3;28ddf430a84e76cb32021c2d57ee57cf6049adfc72d4f7a019bcab0108e9554f;bd2af29c691c658e1607e331b6a30077f613762ddd87e10be69f9ebf211fb09c;2453,04;3
f0b68ae4754e96e820faa8a2f296ba817973f8f0e5f011fff021324c88c5f910;4fd45edea5efd53f6a2ce1634ae9c0757c04d79522c71b32cf84006728205655;ef4d3af21ad32c0580d67cc19d7a0ce5176307ed8deab946125122cd53ab5018;10624,7;60
d9f316671a380d9b6563590d9ba4be8afb74c7050de3d4564149ad3a7d3a1ab7;54a0dc679d691e4cc4b97ab4a2bde51c2ddc04cfd881095a7342782d48899bc6;3e67b2ce30f1f5953d11e1b5449abad47a87b64d85f3b7e8d533685bdad03768;1475,54;9
d9f316671a380d9b6563590d9ba4be8afb74c7050de3d4564149ad3a7d3a1ab7;54a0dc679d691e4cc4b97ab4a2bde51c2ddc04cfd881095a7342782d48899bc6;5793db124f79e5216933b30692bacefaa839239f95f2c41e8a23d46973e39fb6;9945,95;25
0ba9a59786c2d3218faea5b35cc3c447d3ad99244ec6b26f0c719ac66a7d38d9;3f135dad9e813842fdedec3402956f6dc661e0256f1cedc48bbfa41529b6426f;708417576181a03dcb566dd705b2c59723f6d1c405c8c7cd4058eeb5387b8aa6;7438,91;33
e5edadda233a8f6ce44b5fb309e85758fdced05ccb5949161359ea0d08388e0f;6912ef300b36848ac38ac73d3241378bb4888a20567f8b1aadfdcf13b2896bea;75640e01b001780c206cbe7d055f9dfaa7fa1673b3bb7ff4e4ca010acc6f01eb;1083,42;4
e5edadda233a8f6ce44b5fb309e85758fdced05ccb5949161359ea0d08388e0f;6912ef300b36848ac38ac73d3241378bb4888a20567f8b1aadfdcf13b2896bea;310b9911e4e2048949b04bc335390fff39da6abaf7ee2b14b692ee67789039ec;517,68;4
a63db0afe7f1e6db29be331fcbac915a64a7a56634328a9dea03013af752d3ce;f00f3f01ca5108a3aac80fc9c26bd017857a1b21aa67731e1e09d3b7382184e0;2df213ca9b3e7ac28fcfb99fcfc170c01ee14466af717fe24cb607c3d7c83a04;719,1;30
362ff60ac6d4f50d1aeb13f53a4fa4230ebb8b7aa041a6b447a9b2e5efbf7183;e86fe67ed9f8670370e50207a91b4c277eef1c26a56063b50d3ed9a33c4feb10;d1782998aeb70892d8de2db010f27ea6db2600611428d08c16bb736e7e38284a;14009,28;50
bb93f60f6a4fc3cb5aecb298e70e56fb0fec9052a910fba0e645cabb7006104e;9f8fa06ec2f833c05fef6b40aab75cbe384bf9b2694663a2a177276c9a7ffcba;16d4805aaf41c4bec95443d4465e7ab69ddc7b60a7824513f68c2d3f9cf3ac1d;887,28;49
8ceaa691869b352467393d23d8652175302170eedfbcd5d884f91a168a8b52ae;b457f9f8444bfe4e3d2328e15295e31963d441c83cce3c2c7db556a0a4bb4ec9;3ba511e0d8257e71d56cd5cf9901b28f6a70999789c69f667c51398551f8af74;3732,12;6
5d030efee1363c4e1060700555b545c0d32c6fcafde13d655e5fbbb7ec8aa778;199f52be9674702eab27b03aa3a9e89ecde7a3ed3eb48906e3a343d32c59a575;56ef7a5d2483c8144aa4b4cc72527b4eaabd2223d89c191d2fd3d18d47bfe187;392,9;1000
91b1e0a4cb73ab7368450fcb810b8e2fa745b48b6e77b60f1c232f54c17a3bed;5fe45deb00e7ef8684fa087d9244d83a79b19d9942c68cea1247b77f0d871fba;17906b3ac9fe6c5fadc7eaf1150081e3deb2f055fbc01ba9a6ac0d16a6ab22de;319,04;2
4f37156bb57a8f149029cc79688722fc90514b68098e74731b4324c3200214a4;83ef48bf7d74c1453c410c295f1b825df53beab421a1512d9c47cd772d15fa66;9e67974c917348153363e122fb5970c08ff0d126bd772f7592c5a16de9782321;731,52;2
4f37156bb57a8f149029cc79688722fc90514b68098e74731b4324c3200214a4;83ef48bf7d74c1453c410c295f1b825df53beab421a1512d9c47cd772d15fa66;3df0de926b4edf13b3d9f0dbff86ac4952e70b9e0c30d90f1bdf7354af25c402;966,26;5
81819d33025e1130db129dfeba6034c141bcf44cfff3fea874527b01d851e93a;d7d146fc62cad38a50ae2ee97b645889aabe8a14c66f995f87e3382d6e5a2056;94ea6a432341ad1e1b4e1dfe9a6a14ea9d74a88453ddea5c4f746c69d7afd926;7377,92;168
81819d33025e1130db129dfeba6034c141bcf44cfff3fea874527b01d851e93a;d7d146fc62cad38a50ae2ee97b645889aabe8a14c66f995f87e3382d6e5a2056;22116c04ae5529c46ebe8fa3ca61c0ad794ac9b033fa915ebb5ecd83a68aa518;258,98;3
6e2ba37619813c0569210a141fc9ca50fc714204e503002049a5663c071da3ee;a8be1c9bbf41710a132474003bae2b64a230119fb9c7477337b677bb7189db9d;e64a22c3e60d26091809b84f8e7883017e165297d18522d4f0d0b41f94864840;361,92;10
86f735b00063c0613143e2fb18fe2b4f1d2515784eebdda857d1822142d1caa3;2099d2ab080adf9f17e293e0b4cc151c29b4ec101e42ba89d4ba9f4a7e9e88f4;fe968d1aeb6382b8a7a65daa9a7d1fcc5a17915ac9e9113716518e42b5913bf2;6673,31;24
6a84a73dd88ff6501df8c15009fd4e6b5ca0e04c3ca6aed6a46280d4586754ad;fdf97dcf36cae952a5fa51b3034870ab96dcecae41fff9eacf1dd4bbca7f932e;d57608e440037d4b99504320da4a8f9eed61eb5a5a0db0d0e443f0daa1431d0a;6676,11;23
892675d12e854dd7ad444fe0199c39e296c56e8662b99310d72157ac0370a12b;fc84a85b741cf6b3b1b6a3827dac22a28c079f435fa1f589710b11d5e388f87b;a1dd81b7c15e20ac3a8f33dae382cdfc93e162fde4ef2efa70d33be992ac5e10;849,12;1
a751964657b2c56a61a709bed1111d3e3cb1b6c85c034fa49a0b02bd8111c444;57519a660d3d406637fc0619c1c92fd735861478f8f8abf44dae0f5cdd52649e;81a38c6d77aaec75b506dec5ce4d908779334c0509ae9f8e31c315cbf33dc3de;618,63;25
1bca677e277a81a6f66295e0e458b81c05fc729932128c0a491d1f4ca9cdc9cd;9bc8aa421d91e41eaa7106d146e57ea1d4edf242787825925841f73d51c8c148;a59611f8450186b6c8680313a669f651ad0a630451bc9c73066d2922d83f701c;858,74;1
3b1e4df3925eaa399560b66a86846e7119ef7838bc7d4b1abaa66e508a8629a0;7975b86df26405e55bbb3c7b7258dbfabe985e8049ca7cbb4e65ec524e726901;4ae7a7f1b1768b04cd5358b30bfffe00d3a27e471f33db3feb6e5ac756de51ee;5765,11;17
caaa1601ad86664b31cce78a0c1c536eaf196c8e1bbcb2cbca06ad0c142759fd;edcb0d9780ac4d8ee2b8e9c083ec5395bfbdb06e05134165f6e36ef0722c105a;b996852ba0b9f2d0c3a4eaf1758673225d7dfa0c96562f3975b2a11a4fd5daca;393,6;1000
4d323444b94076a60c09101bcf2054f9e9510dbab74719b2ee710554de326155;0548848352e854e9a19efd731a1e0b5889a2985a02e949e0bdf2d59509acb3bb;8e73d05bd2aa1f892507034a73b05c7c5b6234114b2f530a715d76b9addee241;972,36;1
0cc4adf106be3bc533f7d32a32b34e5e0a0c33109ea3af4babedf9020ddeaea8;7a5f21c71491b43692e4dd0ba29550759fc21f7e35c66d34c03229ba4b70984b;82cf3b18ef6b4c3d92771e228441634a6918142133c99ba3bc70b523a105a8ce;508,22;4
0cc4adf106be3bc533f7d32a32b34e5e0a0c33109ea3af4babedf9020ddeaea8;7a5f21c71491b43692e4dd0ba29550759fc21f7e35c66d34c03229ba4b70984b;1bc6439c428afe59bb5e16390f011ce966e278b18952d173ec691be23369c93f;213,68;2
692beba195f556f675da4ddd6baaa3f0a0a9db1918604ff9a019e20b67cb533e;dbdf036cd65bfd8960f99b902c2db6aae0d6c1e8e0fcb2bd40cc3d42310c4115;3e17f16ab47503393d04db71dbe5f37dad556b4dd47faab801a48a07be122e06;112617,82;2267
692beba195f556f675da4ddd6baaa3f0a0a9db1918604ff9a019e20b67cb533e;dbdf036cd65bfd8960f99b902c2db6aae0d6c1e8e0fcb2bd40cc3d42310c4115;649b8f3d9515634dc9781d382e1e24d5b5099d27cfcdf34a570fcee4d767beec;263,22;1
ed95afec170d7665fd2d76827c803fc7032f6c96b8848bad996301ad1bfa7752;e923ad7a723f60f3f2e4883598a9647f53914b6a04e0bbf53baff8ec4b36161e;bf893cef4206177e3d220d38c65187dd4ff3f0d055a9aa38f612c319045e0763;1810,7;6
ed95afec170d7665fd2d76827c803fc7032f6c96b8848bad996301ad1bfa7752;e923ad7a723f60f3f2e4883598a9647f53914b6a04e0bbf53baff8ec4b36161e;f6502c90dbb8ab0e70136f7787ae624a2d0bcf7db7b67a9535a3ca8ddb8c89ea;211,28;2
c5f41411fb56878b2684c106d40506da6a7c8360fdac5f1ae7f0656c86c4c2af;d16a34ab7f9fb74e522339f68c5336f575daafdf0124a939d3c684b1153f9950;b5e8bf19a0e2b1249cdbf6b5e50299f1bcf4d011dac64f86f7d2d89ad48a0509;1260,07;7
f0cf77dc3c3d59e8e1ce504889459a1234be074eca248fef66fa59d0fa562d2c;92186e2aa27a51757af0bc70a66a86755f1c1e88b2cb0d0c8515fd8c522b506f;17aa94b3055fa0f058c05e5dee0ef5bb7ea59a710b7204651eb97c3f42471cc5;1628,9;20
1f9765bf99de7f9f6a30e36a8a652b6f4d911f060747721ec057e9600ff2527d;d37b495a641dc7472c14843795265dfa93e09495776887bf798e40149a8a70b1;95c53234c400382b6763d12886386f675842e525a77c55f1d76b72d735af73ec;9440,57;8
ef557d8fc3aeec3d757dc71925a644afc289dc07677a33a659c1d679fb3ec1a4;3eaf926f03252ffa69b58646a1b8da5b45ab652021401e80b8c1e04119a4b940;b0ae90afefb5d36f9e214e07ccef5d808056982a483dd203a89bc24d6972143c;7589,12;11
7d67301cd49863c47f03cf7c83e611061e5420f2f3a78fa7e7adcae31d9dea9c;06d040b33510c2d070da5c2733c9336b739ce7a2c308f2477596a59063af8c34;9bedda61c8a02e2c111c69307d1f6be6ef173f522d0e6bc87dd0e16c3c50964d;752,51;1
7d67301cd49863c47f03cf7c83e611061e5420f2f3a78fa7e7adcae31d9dea9c;06d040b33510c2d070da5c2733c9336b739ce7a2c308f2477596a59063af8c34;73c3ac375d72f03f6574c4b7153853c7ea2931b86516df8fc7fef67e991520d2;7457,72;84
7c708aa32c3dff89ac40863c302675726dd50f5571a2e97a812f804c0a91b5c1;0fb5240536dd21f45d5a6bf72e96edeb2578835467095bc1c44ae09fa8864529;f08fdf9ccd856b0170d0ac79d151e9abd9cab26dc16adc9407ad20af3e0ec2a1;1018,94;26
4f6c7f4a1da4106f064ed5e20e9b04a3f1bac4740bda2bf914a4cd2f14f40319;78cffff9d941e108ce4ae6d31129911e0157db33b403b2856101007652704968;fab2801378a4abd73497b685aef8f71c2f647405673e54c28d97af35a050faba;57114,32;2696
4f6c7f4a1da4106f064ed5e20e9b04a3f1bac4740bda2bf914a4cd2f14f40319;78cffff9d941e108ce4ae6d31129911e0157db33b403b2856101007652704968;8d476b9753d1b780c0c2c032cff2fa7c47b968e5776a157f2c4ca78ca6087cb3;5437,24;10
4848a3ddf6a590960459c636d78738bf5fecca1127aa601644d519a612336483;bef07179218c2fd8e6d7104d2838a10ec7fb011307b179c25f97e3a770a924a5;59487e229fa9881d833c7f3d75bc52b660593d1b2a28218a3fe3580f5444eed0;9982,17;124
5272a5f32e0daaf39666bb24ecd4ad5ba0b2ba452eff81119f4401a2a8ff7c71;2928c9d5dcbaa9fefcffcf0dbf938ebf6852ff1cbcf0ff58ba5ea0ef91fab082;a659ca957a092cadb1199c3147cd89508168b97e737b00cbe61ca7ba1251e019;258,31;1
a5a1935aa1c55cea388573e546aa8bd41441e8d49bc8d28bb797d3806b464979;2ce77631d863959c751c8eeb413c452d0357d4bb8b8d0c22ed70f72e4c4d8f35;4de12b463e6f12d6b150b55c978b0cef8d417dd0725e6b42b1908bdde7d9e517;495,09;4
8311c0aea0b8b76a91a073db164e5d77bbcc944a41c0f560f2bb13341602b8b8;32d55f2a7d955c6f261a45771dda2a06708f30872075620dd980c036add010ae;50a9221053895ce680df6b48bb435eee6805e857819cebe64c9fb4355e0dd308;209,14;1
dfcc39c923c5fa01c520a26d748603af008985116307913d2eb9c3909c52fea8;7604eb4b3892ca45e2104058709c6af390f25204d74a9f68526669a7cd4cce26;2dd46d6dca06b6353ad955b6164866ec908e6e111de46c7035951673b72f909b;2476,23;17
60a86fa4fa8f06650a7ad0aa2d4160e929ffe91a1859d455f63adbda84ae0361;8a7587208c156cf0d74f4b976857e09661c5d6add867ca4eb88405e2848330cf;c762fb28133ee9e00589c0f1c1701e9eb9ea3fc973293d05dcdc189fa42a3cfa;24384,86;104
bfbed724e317b09a2ad4a32c00b4daa50b3a1e864b63d1df65063c6aaa2d36b2;f1aab4b21913efd3053995f2e62c99e9bea858d5e0d8ed973a6d4f543fbfdb67;d1782998aeb70892d8de2db010f27ea6db2600611428d08c16bb736e7e38284a;22042,11;124
9cc5af2243cee26c21ce28f16f216d0aa79ea314d714afb692bdbf443b4b0d89;13688c933869b9f62b1b689fb864b0f837cfde293e6f134e25459726ff61132b;6ea3782383cc11ac5e3d1aaa324c1281d4f9e9c7400a6127d0662f29e1990ddb;13562,62;60
138fd9afa0c9e1f5e61a087628aac09774204c277068181bcbb86f8431cbf6a0;b3cd470436d27640845c7212842c12b39c7c560841e1083241c459684c4ed00a;f17c3af3c15782f76e51b56041be239a368b34b3d522770d56e8647fe5c55bf5;1609,26;7
138fd9afa0c9e1f5e61a087628aac09774204c277068181bcbb86f8431cbf6a0;b3cd470436d27640845c7212842c12b39c7c560841e1083241c459684c4ed00a;ec5792a7c05c49f4b528648f66e4093611b32692fe92b374d5572676617f17fc;966,12;13
0cf14aeb2bbe563e21785579fb2d2fb00649e0a6ff8dedf7141c880a1ce8885f;83387a5fe3d087e096248200e6b8d261c4dbb3831510516f9214a4c8117d1c7e;d68bc9e909ae6f4c306767ce7d16eb9fe4affa088c9cfa99b0f3788f40057727;39238,99;89
0cf14aeb2bbe563e21785579fb2d2fb00649e0a6ff8dedf7141c880a1ce8885f;83387a5fe3d087e096248200e6b8d261c4dbb3831510516f9214a4c8117d1c7e;690c3377a2f070bc97714a695c6a2b10c2528d4103e3f16a49f44c1c325add36;12031,59;64
661ff684fabec278c50fd0c58421996b4f21ae2fd319e02c60571308c09452b7;523d4e018275f0535a915c4c285bef92b859c734fa88b986917adf4e9be16645;9eb9ba5340308a45da40cd67bd953ac3574eb4d98050cbd681be395d9fe7ba9e;10602,76;36
5166538694ee83520fedb73bacd0823e559a047a89ff7cafad28bc4df01f763a;6f287219834882347c0a2f54cf013e0fefba7d18a5ec1b1a0044f08e64971b00;2f20451ffa67c7681d6b400911fe8cd57840861f0b855da4b943899ab4ecee52;7812,32;24
bc9e9174c8b1d17bf931bd56a50a2e9a6804332bf875a787bc29f5b5afba2d2d;609abed2c4d03dda7a48d46699b2b4557a07e7a01f0a3089f8fa1766eb2592da;3e4cea98d2ea1d1a6cd949f0ea72ef4653afed611ca28651d2f6482c99894f2c;4749,83;19
d8195535141076738d152b80b8d9dac7e1ac1521a07e836db6ffc7f6e32a3d72;3c9abdfc520ec00e16a840bc9aff36071d8220721f7c6e46542478d34918ddae;3e67b2ce30f1f5953d11e1b5449abad47a87b64d85f3b7e8d533685bdad03768;1003,02;4
d8195535141076738d152b80b8d9dac7e1ac1521a07e836db6ffc7f6e32a3d72;3c9abdfc520ec00e16a840bc9aff36071d8220721f7c6e46542478d34918ddae;404b1347e1f4acde67e51a95102eea12e590c2615e3caca8173a7f9f17ac6570;210,75;1
fdf62a7b625d58262c43dd3369e536f3b4c4010d4c25b051f49ab2a29db8e248;cbb84fcf1b879811b2baa336a40352eebe7e7931c56a90ddb8cfabdeef6cb1aa;d93b401626d1726c144b2c9ea746dd7d64b08ede63c922683b45f69489139fbd;673,24;1
7f4e528ccc32d1abefe8ba70c53956b1c06e45675fd1f4fadcf78da75e4be844;68d824c1677534e6c97dff528464e44f329c4a76e528ab82a71bcefb3e068d3a;c5d0a5c697fe165d7f35e383a882332bf498fd77a8768e781da46982ea01edcb;627,2;16
d8402568c503436d1f68196244103e8c5814c603d886c9a4abb45682af2edb04;9671d5c07e6430d7cf75c71edb34032b4bf397d58f0bff5df6adacde5c1e26e0;fd554b0cfea8c4c6f46251e599500c0759a5db9e0cec3380ef4a453ca31645e7;5980,58;71
04e81ea96c69a81b4dd46fe6ff18819e02897c203c2b7746ad4faa2e96160c5e;d6f2618798adcd47841b28409a5e319d4481e27f18005cc028207e87009bc1fa;e5af274f9fad81d0676fac0066b79e6f5e984d536f7a3829a6165a49584b463c;718,01;6
0bafa2cfc075c7a36fe1e219c609d2248d7df86f031744479fb397a656f8245f;83fd3fad55eb3329a4ff4a63daf9a73400088a5cae06b6b6b3f5fdf891931d8f;40297ec50aa8b8bd80c2b08534adffe1ff922c53e488a79455489c2b3a274c53;3457,99;27
1dd6ec42a87022edebb06f327c45dbaa078fdae0fb5c942b6e01648d7f5d6686;f31ee0536eaaddd2878354a1d9ecd4a7664f0ef12c5c9c503afe0af09bdf00af;0e8437b38c714a80927a9eaef7c2ce1cabe5a8ffd907fa763485344cdf7b0c17;809,48;2
f0b68ae4754e96e820faa8a2f296ba817973f8f0e5f011fff021324c88c5f910;4fd45edea5efd53f6a2ce1634ae9c0757c04d79522c71b32cf84006728205655;e5c811ecdd03af90d6a18699a858248a3b6d15375a238ecc58c00bb1ca72ef4a;234,7;10
d9f316671a380d9b6563590d9ba4be8afb74c7050de3d4564149ad3a7d3a1ab7;54a0dc679d691e4cc4b97ab4a2bde51c2ddc04cfd881095a7342782d48899bc6;0b2db45243978839350953e29fdb6c71e4cc1c1598e43e20a364bd9dfb69f996;220,69;2
0ba9a59786c2d3218faea5b35cc3c447d3ad99244ec6b26f0c719ac66a7d38d9;8a7587208c156cf0d74f4b976857e09661c5d6add867ca4eb88405e2848330cf;3ba511e0d8257e71d56cd5cf9901b28f6a70999789c69f667c51398551f8af74;22382,46;68
e5edadda233a8f6ce44b5fb309e85758fdced05ccb5949161359ea0d08388e0f;6912ef300b36848ac38ac73d3241378bb4888a20567f8b1aadfdcf13b2896bea;b49ec9c179508f542df913a8e5e5f9ad8a7cdc49e2b04ce9d30e236d0398ac52;2842,14;12
e5edadda233a8f6ce44b5fb309e85758fdced05ccb5949161359ea0d08388e0f;6912ef300b36848ac38ac73d3241378bb4888a20567f8b1aadfdcf13b2896bea;e31a64ccd131682d63110499dc6cb4dbb6698dcd174c41024208ceb9bc380cc8;1354,28;5
2dbbe979feb56b82fe64493a3c8e5382ac23a7956ec4a66541ffd60ba9a4ebb8;bf3214845cf2442209f63a60147b97bc9f6c4853fffa90e92f6c18fbde490871;784ac2a0c691f2c0d608d37ef4e7956d69f6fa1ea3af29cb6040db82b9f06eec;695,73;5
371fb5a9286c8025e9e4ef8c1b738a33af0d8f95e55f4e17531cbbbe4096e8ca;d4dc972f445e8ddc2ba89d1ce791d5d636f3cc25f48ee4711acc8a242752a18e;f977e31be310f3bb9521108c4e6513e5170e1f89a38940dacd4448c63f147df1;233,41;1
ddc565d077df51383294d4464ce73213f0525bf4658bf98187cec43eca37a5a6;c6daa4aa84c9e3f6407f2ba14776e9817c45cbdf1242f54fcdab951725295d1a;b29f903403de314268ed56252cd9995d0bca11597dc757ef7beadf4dfdfd73d5;10744,75;50
5d030efee1363c4e1060700555b545c0d32c6fcafde13d655e5fbbb7ec8aa778;199f52be9674702eab27b03aa3a9e89ecde7a3ed3eb48906e3a343d32c59a575;d00772525afa7762e01cda7d796fa5688c51b041c755159e2fbfc8893a566f36;22953,39;648
5d030efee1363c4e1060700555b545c0d32c6fcafde13d655e5fbbb7ec8aa778;199f52be9674702eab27b03aa3a9e89ecde7a3ed3eb48906e3a343d32c59a575;f17c3af3c15782f76e51b56041be239a368b34b3d522770d56e8647fe5c55bf5;23346,29;1648
81819d33025e1130db129dfeba6034c141bcf44cfff3fea874527b01d851e93a;d7d146fc62cad38a50ae2ee97b645889aabe8a14c66f995f87e3382d6e5a2056;1b36a560c8867472f9d23b6be4b4cf8e97e301018cccae6b2dc26f74eb9ef9c4;545,19;2
729c3dba5a413b06c12d41e2289cc50abdb6eaece62310950f7aa816cb27cb77;e8b41a7656f9362d76106f9fb737ba81edee8fa6c064d04f9b14395c1c7d8284;33865ada9c0ca7f29c4944aad3fc6ab9d5b982d96969066f345f72800c917436;1111,91;4
cd93e830261e8cc4386921ca02d98310a735cd4355cd495feb062d197719b373;3fdbe805e22d971e31bcedf786532ce901e8dcf541b36dd9ca39bda8831d907b;3e6a5cb479559f509e18f40505bd0035afc4a8271550b1c177503c2c8b08dc20;237,02;2
cd93e830261e8cc4386921ca02d98310a735cd4355cd495feb062d197719b373;3fdbe805e22d971e31bcedf786532ce901e8dcf541b36dd9ca39bda8831d907b;e9cba4d5d5e734d9df3b34d23936a6dd22bd8d753133b3e4162597b380552310;1046,77;4
b9fe2126119508411ade8c743e16b5079f52443b564d17a8d77ac0640210c07b;62903c2560d26ee54b37b1703b2571efceb1aeb3a9fbacf53a26d0d295b69e71;73885a8b95ee12f3eb359918b3c797bcd0d3046ef3cebf00f6d7f23cd88ee89c;300,77;3
80667c68f294de1bd577d4922d52e786efa4e78a8840df7f414553b99f2d5056;ed9475597d09d32430c46c255b66574f3ad13e9bfb7dac78550f1ca42baba308;82cf3b18ef6b4c3d92771e228441634a6918142133c99ba3bc70b523a105a8ce;3299,4;9
63de7577e334f37085288194fdd23893fe95edaf0be6084aab5f5f3903cfe6cb;9655be7c006c325eb83338a618b81d15ee7a42c75a0b8919480af78230f411b8;dbea88370232cc547c5f3987eb340a4f432aa448e1e4efb3468164158c7904bd;2842,18;30
3b1e4df3925eaa399560b66a86846e7119ef7838bc7d4b1abaa66e508a8629a0;7975b86df26405e55bbb3c7b7258dbfabe985e8049ca7cbb4e65ec524e726901;cf7e8658ee19628a039d4a251ecc663f0b0a024931c2a56ab0381234b18bd993;1400,91;11
